node,first_ev-w_mean,first_ev-w-win99_mean,first_ev-w-std_mean,first_ev-w-win99-std_mean,first_deg_mean,second_ev-w_mean,second_ev-w-win99_mean,second_ev-w-std_mean,second_ev-w-win99-std_mean,second_deg_mean,first_dec,second_dec,third_dec,adv_ev-w,adv_ev-w-win99,adv_ev-w-std,adv_ev-w-win99-std,adv_deg,adv_ev-w_d,adv_ev-w-win99_d,adv_ev-w-std_d,adv_ev-w-win99-std_d
10339832500,1.2771076470887583e-07,1.2771076470887583e-07,-0.032474554108344676,-0.14941646070218667,11.5,4.821943147020792e-07,4.821943147020792e-07,-0.032411654284590044,-0.10001397778937392,9.095238095238095,0,0,1,7.944884221326472e-09,7.944884221326472e-09,-0.0324952884207957,-0.16610773514142088,4,7.942170843208268e-09,7.942170843208268e-09,-0.03249992652765745,-0.16609583611179826
11541201900,1.667113555004676e-07,1.667113555004676e-07,-0.03246763385422388,-0.14398118449432046,10.0,8.652850167579127e-08,8.652850167579127e-08,-0.032481861559215605,-0.15515584151758205,6.6,0,0,0,5.197471268457384e-09,5.197471268457384e-09,-0.032495775931527374,-0.16649065843945102,1,5.197051366166236e-09,5.197051366166236e-09,-0.03250041356180473,-0.16647816332140022
11639185900,7.656994135435508e-09,7.656994135435508e-09,-0.03249585663478354,-0.16614778023311788,5.0,5.682972082904016e-08,5.682972082904016e-08,-0.03248713138972596,-0.15929483948536613,8.3,0,0,0,6.297996889658196e-10,6.297996889658196e-10,-0.032496586435427584,-0.16712728201790178,2,6.296068210513326e-10,6.296068210513326e-10,-0.03250122390957933,-0.16711429531585426
12772232000,5.79233334943167e-08,5.79233334943167e-08,-0.03248693708514338,-0.15914225240197571,7.25,2.767770300725478e-07,2.767770300725478e-07,-0.032448103523069725,-0.12864177928828713,9.16,0,0,0,1.3343635750132406e-08,1.3343635750132406e-08,-0.03249433044711169,-0.1653552790031848,8,1.3328452138101849e-08,1.3328452138101849e-08,-0.03249897090334333,-0.16534566042187648
12794227800,2.7227974278532513e-08,2.7227974278532513e-08,-0.032494451312983216,-0.16341956007059422,6.909090909090909,1.520714203664968e-07,1.520714203664968e-07,-0.03247230040661119,-0.14602643087535108,5.694444444444445,0,0,0,3.857722250169637e-08,3.857722250169637e-08,-0.03248985290967879,-0.16183832380722554,15,3.857248947323601e-08,3.857248947323601e-08,-0.032494492151762554,-0.1618297907360044
13004984200,9.402757118827812e-09,9.402757118827812e-09,-0.0324981329325856,-0.16590419685970903,9.6,5.2536823703190185e-08,5.2536823703190185e-08,-0.032490479799600396,-0.1598952649960105,6.05,0,0,0,1.4148537967884031e-09,1.4148537967884031e-09,-0.03249644713263289,-0.16701786435362762,8,1.4147316469093745e-09,1.4147316469093745e-09,-0.032501084614148565,-0.1670049468571187
13204605100,5.69833706699429e-07,5.69833706699429e-07,-0.03239713802338111,-0.08781075897835174,12.666666666666666,1.6631886535456275e-06,1.6631886535456275e-06,-0.0322031384734378,0.06453965734866035,7.970588235294118,0,0,0,1.4297628542689873e-07,1.4297628542689873e-07,-0.032471327968424536,-0.14728760494101806,8,1.4296310641469782e-07,1.4296310641469782e-07,-0.03247597135675507,-0.1472907611536344
13604847500,6.716012394606858e-10,6.716012394606858e-10,-0.0324981304462516,-0.1671209968142353,2.0,1.0544018870628399e-08,1.0544018870628399e-08,-0.0324963787327911,-0.16574535338439766,6.5,0,0,0,5.8194699857384247e-11,5.8194699857384247e-11,-0.032496687863051044,-0.16720695000788172,2,5.819078565112953e-11,5.819078565112953e-11,-0.032501325289181884,-0.16719387942873656
13606852000,3.1875074539102886e-07,3.1875074539102886e-07,-0.03244065563699923,-0.12279206966881642,3.5,2.3806213394455162e-07,2.3806213394455162e-07,-0.03245497308399798,-0.13403721090834225,9.0,0,0,0,2.1164832845960184e-08,2.1164832845960184e-08,-0.03249294262606542,-0.16426519220594865,2,2.1164540708471298e-08,2.1164540708471298e-08,-0.032497580638640194,-0.1642542872039314
13610607000,1.1835763544060986e-08,1.1835763544060986e-08,-0.03249511514791706,-0.1655654057050812,4.5,8.821313808782942e-08,8.821313808782942e-08,-0.032481562689988475,-0.15492109822705946,9.285714285714286,0,0,0,8.66733754069e-10,8.66733754069e-10,-0.03249654439300388,-0.1670942591068282,2,8.664861916991808e-10,8.664861916991808e-10,-0.03250118188286857,-0.16708130388158354
