node,first_ev-w_mean,first_ev-w-win99_mean,first_ev-w-std_mean,first_ev-w-win99-std_mean,first_deg_mean,second_ev-w_mean,second_ev-w-win99_mean,second_ev-w-std_mean,second_ev-w-win99-std_mean,second_deg_mean,first_dec,second_dec,third_dec,adv_ev-w,adv_ev-w-win99,adv_ev-w-std,adv_ev-w-win99-std,adv_deg,adv_ev-w_d,adv_ev-w-win99_d,adv_ev-w-std_d,adv_ev-w-win99-std_d
13610607000,7.898234930905648e-06,7.898234930905648e-06,-0.04140231883792066,0.4019456958888973,4.75,4.5128514105962275e-05,9.788401306002379e-06,-0.03390248516430233,0.5345452460472102,12.1875,0,0,0,1.420965914946415e-06,1.420965914946415e-06,-0.04270607595162701,-0.05243902420930339,5,1.418790679855531e-06,1.418790679855531e-06,-0.0427182625575683,-0.0525682196382957
14035149900,3.041917010246091e-07,3.041917010246091e-07,-0.04293264661792252,-0.13079894853430968,6.5,3.5721695948405234e-06,3.5721695948405234e-06,-0.04227433867006646,0.09843804795124944,6.787878787878788,0,0,0,1.6798483310320186e-08,1.6798483310320186e-08,-0.04298894467938832,-0.15096057379691913,8,1.6796491976914145e-08,1.6796491976914145e-08,-0.04300061343404628,-0.15079816138899502
14056961200,6.763445461511113e-08,6.763445461511113e-08,-0.042980299270922055,-0.14739262450111915,7.0,2.7421492611603054e-07,2.7421492611603054e-07,-0.042938685291060444,-0.13290174094755494,10.523809523809524,0,0,1,2.629893945417514e-09,2.629893945417514e-09,-0.04299179893363003,-0.15195469411921883,4,2.1999671912754934e-09,2.1999671912754934e-09,-0.04300355306218625,-0.1518208587666678
14419920600,2.2193387339203605e-06,2.2193387339203605e-06,-0.042547928613223346,0.0035180811236887924,9.0,6.360513506731649e-06,5.346979849989707e-06,-0.041713742712262636,0.22287501504076368,11.314814814814815,0,0,0,1.4756635215269552e-07,1.4756635215269552e-07,-0.042962601566837705,-0.1417854193357382,10,1.473571144804422e-07,1.473571144804422e-07,-0.04297431952604288,-0.14165050410600563
14825559900,1.4047255647825687e-09,1.4047255647825687e-09,-0.042992577387715454,-0.15203990718308238,2.6666666666666665,9.031119759251506e-08,9.031119759251506e-08,-0.04297466745033095,-0.1458024132674765,7.0,0,0,1,1.103786773770561e-10,1.103786773770561e-10,-0.04299230648854292,-0.15213147257371398,3,1.5298569565174436e-11,1.5298569565174436e-11,-0.04300399303769077,-0.15197392635661258
15061926000,1.795816928462756e-07,1.795816928462756e-07,-0.04295774830725274,-0.13953990497581287,10.571428571428571,8.202832708281191e-07,8.202832708281191e-07,-0.04282868411076978,-0.09459697338152864,8.942857142857143,0,0,0,1.0677366199587973e-08,1.0677366199587973e-08,-0.04299017777493703,-0.1513900538784034,9,1.0471251141185568e-08,1.0471251141185568e-08,-0.043001887289037505,-0.15124133586448474
15751966900,1.191217961841548e-06,1.191217961841548e-06,-0.042752892967197365,-0.0685650117332338,4.666666666666667,5.791236996716646e-06,5.791236996716646e-06,-0.041826233175141954,0.25416279209249143,8.642857142857142,0,0,0,3.50329760799481e-08,3.50329760799481e-08,-0.04298527135122609,-0.14968117474297962,3,3.503248679920026e-08,3.503248679920026e-08,-0.0429969408445548,-0.14952046657068077
15820477100,9.398227376065362e-07,9.398227376065362e-07,-0.042803535702228536,-0.08620236508828268,13.0,4.361753191328802e-06,4.361753191328802e-06,-0.042114198258486515,0.15387318667946082,11.81578947368421,0,0,0,4.016711283657076e-08,4.016711283657076e-08,-0.04298423708230646,-0.14932094483188718,3,4.009828107383449e-08,4.009828107383449e-08,-0.04299592063244132,-0.14916553451688153
16028070900,1.5904881816977788e-05,1.5904881816977788e-05,-0.03978885837249583,0.9637180617306039,14.0,6.745859564467087e-05,1.3263791852324098e-05,-0.029403520105717305,0.7784245970694921,13.658536585365853,0,0,0,1.3708936537589308e-06,1.3708936537589308e-06,-0.04271616298006758,-0.055952278150679,3,1.370384714082438e-06,1.370384714082438e-06,-0.04272801114781279,-0.055959756664188814
16068434800,4.516539908779354e-08,4.516539908779354e-08,-0.0429842937061835,-0.14896925152963555,6.0,5.814020583332545e-08,5.814020583332545e-08,-0.042981680003177015,-0.1480590405354096,6.5,0,0,0,2.9215295852925573e-10,2.9215295852925573e-10,-0.04299226987021772,-0.15211871862183415,2,2.9180269936046277e-10,2.9180269936046277e-10,-0.043003937351879754,-0.15195455324879342
16424242500,4.370320716522404e-12,4.370320716522404e-12,-0.04299285948617713,-0.15213815354640264,1.0,1.7005205162051587e-10,1.7005205162051587e-10,-0.04299282611009822,-0.15212652965935994,4.0,0,0,0,1.1300858427504453e-13,1.1300858427504453e-13,-0.04299232870149897,-0.15213920921844096,1,1.0194117207558315e-13,1.0194117207558315e-13,-0.04300399609817518,-0.1519749910999152
16434362200,3.4565599451018726e-09,3.4565599451018726e-09,-0.04299216405209639,-0.1518959548511341,7.5,4.0096002466131096e-08,4.0096002466131096e-08,-0.04298478314825003,-0.14932540745975217,6.0,0,0,0,1.1678544814848324e-10,1.1678544814848324e-10,-0.042992305197902606,-0.1521310230511214,2,1.1653861351329446e-10,1.1653861351329446e-10,-0.04300397264872241,-0.15196683302933214
16446204900,2.3148649027024763e-07,2.3148649027024763e-07,-0.04294888838768357,-0.13590047420022847,6.04,2.205664233207087e-06,2.205664233207087e-06,-0.0425512208086184,0.0025470346620882923,11.307017543859649,0,0,0,7.005121976662776e-08,7.005121976662776e-08,-0.04297821694601991,-0.1472241660172976,27,6.970076991923002e-08,6.970076991923002e-08,-0.04298995891823188,-0.14709145262688536
16475049100,4.367952024266312e-05,1.3141809874707563e-05,-0.03419373326480695,0.7698747077853869,11.6,8.460709815287565e-05,1.006486655923396e-05,-0.02594899764218793,0.5540018948571079,10.072164948453608,0,0,0,3.1951374218421822e-06,3.1951374218421822e-06,-0.042348670114061585,0.07204337166132388,10,3.1950175731500587e-06,3.1950175731500587e-06,-0.04236054408449507,0.07188212813978884
17433674100,7.04812283007695e-07,7.04812283007695e-07,-0.042850875607468045,-0.1026896431020916,11.733333333333333,3.3017714714644187e-06,2.148019603698859e-06,-0.042327726106766106,-0.0014371973070395592,9.563025210084033,0,0,1,2.0918353038895599e-07,2.0918353038895599e-07,-0.0429501888214462,-0.13746213156799714,15,2.085420978957086e-07,2.085420978957086e-07,-0.04296199733965726,-0.13736361232794966
19336384800,4.5907857612893893e-07,4.5907857612893893e-07,-0.04290091245851478,-0.11993218599348708,11.0,2.0597277383934197e-06,2.0597277383934197e-06,-0.04257847054399185,-0.007643154025209287,10.225,0,0,0,5.348050426647342e-08,5.348050426647342e-08,-0.042981555107200704,-0.1483868283409412,5,5.303192427037755e-08,5.303192427037755e-08,-0.04299331589589949,-0.14825934601139054
22833332800,1.4455849456833524e-08,1.4455849456833524e-08,-0.04299154342887061,-0.1511222459742532,4.0,3.199827942860456e-07,3.199827942860456e-07,-0.042929998233546686,-0.12969237567216346,9.0,0,0,0,5.033092749023111e-10,5.033092749023111e-10,-0.04299222733289829,-0.1521039031183368,4,5.02904245148066e-10,5.02904245148066e-10,-0.04300389483764753,-0.15193976253658825
22984056000,7.003953818764375e-08,7.003953818764375e-08,-0.04297875110608356,-0.14722462878049916,8.333333333333334,4.35983796048856e-07,4.35983796048856e-07,-0.042905032752458265,-0.1215507376633908,5.2,0,0,0,1.1281928229327682e-09,1.1281928229327682e-09,-0.04299210145046416,-0.1520600589911503,3,1.1211748239251678e-09,1.1211748239251678e-09,-0.04300377032269495,-0.15189644375291245
23029469600,3.6990242885953824e-07,3.6990242885953824e-07,-0.042918344420491354,-0.12618678863483063,9.25,2.4623909960510294e-06,2.4623909960510294e-06,-0.04249681898639058,0.020617873387731456,7.216216216216216,0,0,0,4.266203121617075e-08,4.266203121617075e-08,-0.04298373448242271,-0.14914589218551833,4,4.2650553278074996e-08,4.2650553278074996e-08,-0.0429954066243947,-0.14898671098671137
23122476600,8.098284907549925e-09,8.098284907549925e-09,-0.042992292366122474,-0.15156887797719482,5.2,9.816565528866942e-08,9.816565528866942e-08,-0.04297414901641473,-0.14525097306648538,9.125,0,0,0,1.0504190057449282e-09,1.0504190057449282e-09,-0.042992117117955246,-0.15206551588810863,6,9.701565122670136e-10,9.701565122670136e-10,-0.043003800736624645,-0.1519070247667895
23166985700,4.526764013306322e-07,4.526764013306322e-07,-0.04290273203237738,-0.120382424721804,9.59375,2.2141584867752243e-06,2.2141584867752243e-06,-0.04254789558783693,0.0031792630706337457,8.84322033898305,0,0,0,2.3549145452569113e-07,2.3549145452569113e-07,-0.042944889105142485,-0.13561627088643682,34,2.3521813237372251e-07,2.3521813237372251e-07,-0.042956624990912205,-0.1354945708329347
24173931200,5.606689956128927e-09,5.606689956128927e-09,-0.04299226259162402,-0.15174438173880767,2.0,1.3677960270507316e-07,1.3677960270507316e-07,-0.04296583853436102,-0.14254231579124055,6.0,0,0,0,3.037395532371476e-11,3.037395532371476e-11,-0.042992322605448524,-0.15213708599915987,2,3.0318477121303444e-11,3.0318477121303444e-11,-0.04300399001279659,-0.15197287399515694
24279383300,1.05882793198568e-08,1.05882793198568e-08,-0.04299072736256271,-0.15139560286317116,3.5,1.7459394755435654e-07,1.7459394755435654e-07,-0.04295768892135826,-0.13988930490241944,7.583333333333333,0,0,0,2.6093575272890977e-09,2.6093575272890977e-09,-0.04299180307067975,-0.15195613502981925,4,2.60087149052594e-09,2.60087149052594e-09,-0.043003472323135214,-0.1517927696302766
24317720600,1.836487082335139e-07,1.836487082335139e-07,-0.04295639479028377,-0.139253860181963,8.428571428571429,1.31937497070289e-06,1.31937497070289e-06,-0.042727609020700705,-0.059580178156560804,8.64423076923077,0,0,1,1.382347333184377e-07,1.382347333184377e-07,-0.042964481416126424,-0.14244016002192605,15,1.3548071067099226e-07,1.3548071067099226e-07,-0.04297671134268092,-0.14248261772280693
24320855100,2.0803503412010453e-08,2.0803503412010453e-08,-0.04298866955902916,-0.15067892767009106,4.25,1.9280119412660651e-07,1.9280119412660651e-07,-0.042954021149293385,-0.1386119259712426,7.823529411764706,0,0,0,8.804597337811767e-10,8.804597337811767e-10,-0.042992151356153585,-0.15207744085550456,4,8.74868732684067e-10,8.74868732684067e-10,-0.043003819926852614,-0.15191370105198304
24352527900,9.652285904185919e-07,9.652285904185919e-07,-0.04279841703182587,-0.08441977288820288,9.8,3.4951309828683834e-06,3.4951309828683834e-06,-0.04228877591794061,0.09307295410106327,17.53488372093023,0,1,0,9.080537491415513e-08,9.080537491415513e-08,-0.04297403603330959,-0.14576797818709436,5,7.275435152676723e-08,7.275435152676723e-08,-0.04298934395031637,-0.1468775051326427
24372394700,7.13154653131588e-06,7.13154653131588e-06,-0.04155619355428382,0.34820686761249703,12.0,1.838165820755744e-05,7.673667604992236e-06,-0.039289892904154425,0.38624113566531637,9.90990990990991,0,0,0,2.5408633573744136e-06,2.5408633573744136e-06,-0.04248047325096214,0.026137097783966425,10,2.537222942553423e-06,2.537222942553423e-06,-0.04249301887796943,0.025794113791312374
24376108500,8.67078763748978e-09,8.67078763748978e-09,-0.042991113661052176,-0.15153013523911865,1.0,3.793985976770561e-07,3.793985976770561e-07,-0.042916431675443324,-0.12552064001805383,9.0,0,0,0,1.790979165432402e-10,1.790979165432402e-10,-0.04299229264509141,-0.15212665097923983,1,1.7857055499994125e-10,1.7857055499994125e-10,-0.043003960155965165,-0.15196248679590865
24405121400,1.1204330705545401e-07,1.1204330705545401e-07,-0.042970289455248445,-0.14427770288041616,6.857142857142857,1.2241504264849804e-06,1.2241504264849804e-06,-0.04274625887097848,-0.06625457032920837,11.833333333333334,0,0,0,1.2255473612879882e-08,1.2255473612879882e-08,-0.042989859866099225,-0.15127932806019234,7,1.223346068941905e-08,1.223346068941905e-08,-0.04300153239355022,-0.1511178676341796
24423598900,7.4353843750646845e-09,7.4353843750646845e-09,-0.04299136252882818,-0.15161680845092468,3.0,1.3016157620746e-07,1.3016157620746e-07,-0.04296663971213074,-0.14300659304852323,9.333333333333334,0,0,0,2.1818996119706102e-10,2.1818996119706102e-10,-0.04299228477002132,-0.1521239081376605,2,2.153244059871768e-10,2.153244059871768e-10,-0.04300395275402147,-0.15195991165781406
24426717700,7.903132085243317e-05,1.7350983312655047e-05,-0.027072250494847874,1.0653859922445064,14.875,1.3695135817839924e-05,9.413313027195669e-06,-0.04023386294352339,0.5084546073293341,11.082926829268292,0,1,0,3.0195605866551056e-05,3.0195605866551056e-05,-0.03690944115472358,1.9664955080883428,17,3.004905582324965e-05,3.004905582324965e-05,-0.03695234674498841,1.953395358283592
24459226100,6.036043030120094e-07,6.036043030120094e-07,-0.04287179897180355,-0.10979347307328229,5.833333333333333,5.407271031624312e-06,4.9947586748555505e-06,-0.04190412689646847,0.19825559011494243,8.0625,0,0,0,2.988598569873269e-08,2.988598569873269e-08,-0.042986308209501056,-0.15004230651163136,7,2.913291856547289e-08,2.913291856547289e-08,-0.04299812897234879,-0.149933816532445
24486718300,5.819998410478679e-07,5.819998410478679e-07,-0.04287614980476015,-0.11130882797166367,5.666666666666667,8.116732140560795e-06,3.723284853652302e-06,-0.0413583196860429,0.10905917211405858,9.162790697674419,0,0,0,1.2276255255507497e-07,1.2276255255507497e-07,-0.042967598278111405,-0.1435257451095463,10,1.2188932405928698e-07,1.2188932405928698e-07,-0.04297944854370183,-0.14343489065426548
24495144300,1.478731100497487e-07,1.478731100497487e-07,-0.042963071732351775,-0.1417639738848279,3.6666666666666665,2.6600643382597937e-06,2.6600643382597937e-06,-0.04245699847841517,0.034486158916082615,8.545454545454545,0,0,0,7.324733794239804e-09,7.324733794239804e-09,-0.042990853160821775,-0.15162528689430357,3,7.287988849339554e-09,7.287988849339554e-09,-0.04300252837364822,-0.15146436936363097
24784705200,2.9863857659468577e-06,2.9863857659468577e-06,-0.04239179419963096,0.05736516487672935,8.166666666666666,1.1190012284797997e-05,6.323367258204194e-06,-0.040739219042985254,0.29146172029112993,9.435897435897436,0,0,0,6.224440135507968e-07,6.224440135507968e-07,-0.042866937732956134,-0.10846625666938099,7,6.224278291656973e-07,6.224278291656973e-07,-0.04287864392778425,-0.10836493913400877
24787899900,2.9401235208360654e-08,2.9401235208360654e-08,-0.04298693751594256,-0.15007571422029403,9.3,2.5548690616613944e-07,2.5548690616613944e-07,-0.042941393247701694,-0.13421401181234946,8.35,0,0,0,6.032075031973208e-09,6.032075031973208e-09,-0.04299111356619174,-0.15171598458567367,10,5.98991862129812e-09,5.98991862129812e-09,-0.04300278979503626,-0.15155531793102966
26326476000,1.0430360656150654e-06,1.0430360656150654e-06,-0.04278274284017673,-0.0789609456064084,11.8,4.5673238172885585e-06,3.704472933226e-06,-0.04207278583125551,0.10775996767496701,11.01923076923077,0,0,0,9.762508119748676e-08,9.762508119748676e-08,-0.04297266220737074,-0.1452894825208166,10,9.711549528605863e-08,9.711549528605863e-08,-0.042984437802807404,-0.14517065516625555
26431064500,4.117181186780924e-11,4.117181186780924e-11,-0.04299497883948597,-0.1521325463127023,4.0,6.660527948797832e-10,6.660527948797832e-10,-0.04299485296532358,-0.15208872032034948,2.75,0,0,0,4.723295749440046e-13,4.723295749440046e-13,-0.042992328629113966,-0.15213918400715917,3,4.720464376835286e-13,4.720464376835286e-13,-0.04300399602363881,-0.15197496516869594
26643094700,5.267744033096882e-09,5.267744033096882e-09,-0.042992862564905185,-0.1517674330856233,6.0,6.071595481086292e-08,6.071595481086292e-08,-0.04298169296736334,-0.14787793879571307,6.0,0,0,0,6.147379937244029e-11,6.147379937244029e-11,-0.04299231634040269,-0.1521349039197592,3,6.121280532893761e-11,6.121280532893761e-11,-0.04300398379091584,-0.1519707094012617
26643593100,8.883122212843427e-13,8.883122212843427e-13,-0.04299286018761771,-0.15213839783708555,1.5,9.294004321200955e-11,9.294004321200955e-11,-0.042992841644077504,-0.15213193967831762,2.0,0,0,0,7.31143539080902e-14,7.31143539080902e-14,-0.04299232870953564,-0.15213921201756683,2,7.285842448711395e-14,7.285842448711395e-14,-0.04300399610403222,-0.1519749931375817
26657404900,9.979774642133054e-06,9.979774642133054e-06,-0.04098245321062633,0.5480260323999714,11.833333333333334,5.884164498622829e-05,3.722998969501771e-06,-0.03113937859588945,0.10906361773097091,11.1796875,0,0,0,1.6874956909142482e-06,1.6874956909142482e-06,-0.042652383680363684,-0.03373831519984084,12,1.6871349887423354e-06,1.6871349887423354e-06,-0.04266422007189529,-0.033766825125407296
27169590700,9.207302121732405e-06,9.207302121732405e-06,-0.04113862495565835,0.49377700080227954,12.833333333333334,1.758459009771442e-05,2.7612067953670945e-06,-0.039451066659663615,0.0415694053982325,8.708661417322835,0,0,0,1.1004765462049448e-06,1.1004765462049448e-06,-0.04277063835206048,-0.07492573663645036,13,1.100381447575055e-06,1.100381447575055e-06,-0.042782387734826774,-0.07487738511859084
35118312500,3.107730272627736e-08,3.107730272627736e-08,-0.0429865999317547,-0.14995813885772039,11.0,1.6503439159348931e-07,1.6503439159348931e-07,-0.042959614685134234,-0.14055998698439287,8.090909090909092,0,0,0,9.91278377871561e-10,9.91278377871561e-10,-0.042992129031800976,-0.1520696654119976,2,9.841167265295615e-10,9.841167265295615e-10,-0.04300379792514456,-0.15190604665215415
35247685600,2.3168822685731386e-09,2.3168822685731386e-09,-0.04299239362955835,-0.1519759107387461,3.5,5.6475211874250305e-08,5.6475211874250305e-08,-0.04298148359938883,-0.14817627451649,4.2,0,0,0,6.949655395603255e-10,6.949655395603255e-10,-0.04299218872385315,-0.15209045581016195,2,6.940298619053375e-10,6.940298619053375e-10,-0.0430038563464142,-0.15192637142672244
35281139200,3.453036029493494e-08,3.453036029493494e-08,-0.04298590430144435,-0.14971587423174956,14.8,1.1806269985434282e-07,1.1806269985434282e-07,-0.04296907696663992,-0.1438554183104897,8.774193548387096,0,0,0,3.039195712779097e-09,3.039195712779097e-09,-0.04299171648002258,-0.15192597600237545,5,1.902033457183465e-09,1.902033457183465e-09,-0.04300361306375521,-0.151841733327774
35293058900,7.366283315004525e-08,7.366283315004525e-08,-0.042979084825726384,-0.14696973866378973,7.142857142857143,4.816881541303305e-07,4.816881541303305e-07,-0.04289689139588824,-0.11834821698736815,8.604166666666666,0,0,0,8.641911412913923e-09,8.641911412913923e-09,-0.0429905878161422,-0.15153286886982148,8,8.174140215225691e-09,8.174140215225691e-09,-0.0430023499095597,-0.15140228166183742
35309835200,7.93784752530599e-10,7.93784752530599e-10,-0.04299429551159902,-0.1520805134342644,5.714285714285714,3.2752574875034844e-09,3.2752574875034844e-09,-0.042993795644969426,-0.15190646122783616,5.181818181818182,0,0,0,7.721021969280123e-11,7.721021969280123e-11,-0.0429923131703098,-0.15213379979465277,9,7.696674988477416e-11,7.696674988477416e-11,-0.04300398061819223,-0.15196960560991257
35320878200,1.3202600060384986e-06,1.3202600060384986e-06,-0.04272796342192827,-0.05952398224069306,8.333333333333334,1.6888448660506284e-05,4.948339309457827e-06,-0.03959187662573991,0.19497285743220025,8.359550561797754,0,0,0,4.589258360397107e-07,4.589258360397107e-07,-0.04289987837649785,-0.11993929319705779,17,4.5848895025335743e-07,4.5848895025335743e-07,-0.042911659960625126,-0.11985122535792023
35336120000,1.8053410416617238e-07,1.8053410416617238e-07,-0.042957556023680454,-0.1394729970152342,11.0,8.111920156511117e-07,8.111920156511117e-07,-0.042830515043297185,-0.09523459117164161,9.85,0,0,0,3.6557378585755426e-08,3.6557378585755426e-08,-0.042984964261211255,-0.14957421705853,11,3.6437491368784075e-08,3.6437491368784075e-08,-0.042996657887410535,-0.1494220257082129
35350444400,8.85661006630613e-06,8.85661006630613e-06,-0.041210887030270565,0.46903887909468706,8.709677419354838,3.612571571955044e-05,9.781090635221477e-06,-0.035717879691186394,0.5338775052894634,10.078703703703704,0,0,0,4.886806705656953e-06,4.886806705656953e-06,-0.042007884302252795,0.19073710823161963,35,4.8866744023389405e-06,4.8866744023389405e-06,-0.042019857373700516,0.19040712148860828
35422484100,6.45269254782845e-06,6.45269254782845e-06,-0.041694569465086956,0.30047405207082056,7.65,3.4320597579081735e-05,7.427270712229926e-06,-0.0360808725944261,0.3688318965793756,8.933333333333334,0,0,1,4.415736613841961e-06,4.415736613841961e-06,-0.04210278110341478,0.15768509864618352,23,4.412075443712224e-06,4.412075443712224e-06,-0.04211543796390721,0.157154609842047
35424515800,1.4324754243266707e-07,1.4324754243266707e-07,-0.04296666374134477,-0.14208881189755912,4.2,3.217307881658728e-06,3.217307881658728e-06,-0.04234744182101595,0.07349257906741541,11.0,0,0,0,1.0837000454075814e-08,1.0837000454075814e-08,-0.04299014561670756,-0.15137885335219475,8,1.0778790319303536e-08,1.0778790319303536e-08,-0.043001825353005785,-0.15121978830329388
35434749600,1.9700728567039812e-08,1.9700728567039812e-08,-0.042988891704516155,-0.15075629459344866,9.4,1.245871791280941e-07,1.245871791280941e-07,-0.04296776264923832,-0.14339767848520693,7.128205128205129,0,0,0,1.4459182822811165e-09,1.4459182822811165e-09,-0.042992037444851694,-0.15203776620476803,5,1.4352548080769274e-09,1.4352548080769274e-09,-0.04300370706939506,-0.15187443791379057
35494272100,1.7236831000872937e-07,1.7236831000872937e-07,-0.0429581358866746,-0.1400450729210201,8.346153846153847,8.123032839724952e-07,8.123032839724952e-07,-0.042829222939711774,-0.09514855831026166,9.137142857142857,0,0,1,8.545015199717265e-08,8.545015199717265e-08,-0.04297511483991005,-0.14614372031604653,26,,,,
35508864200,1.799893412337631e-06,1.799893412337631e-06,-0.04263024163054701,-0.025852729796011192,15.705882352941176,4.258477709844852e-06,3.8037745351881857e-06,-0.042134967329912024,0.11473594055390893,11.50253807106599,0,0,0,1.9000277966617894e-06,1.9000277966617894e-06,-0.042609569208950406,-0.018826281261716184,17,1.897570476864422e-06,1.897570476864422e-06,-0.042621839978577464,-0.0190227798795491
35565727600,8.557345791247323e-07,8.557345791247323e-07,-0.04282313948857212,-0.09212167984476015,7.0588235294117645,7.4603629653083225e-06,3.945099714934723e-06,-0.041492739229563,0.12453301728166705,9.387755102040817,0,0,0,3.2771640614135165e-07,3.2771640614135165e-07,-0.042926310441271195,-0.1291454292053769,20,3.2761048688246187e-07,3.2761048688246187e-07,-0.042938017879341456,-0.12902115198421887
35578894000,5.059842043802083e-07,5.059842043802083e-07,-0.04289306114511466,-0.11664755405116776,6.466666666666667,7.347742923972335e-06,2.1762099661396795e-06,-0.041514877664666536,0.0004936275941219148,8.753086419753087,0,0,1,2.853480350188704e-07,2.853480350188704e-07,-0.04293484552545469,-0.1321181498955487,19,2.8519331536890755e-07,2.8519331536890755e-07,-0.042946560372354704,-0.13199308747655533
35582768200,2.216532764772118e-08,2.216532764772118e-08,-0.04298892693161525,-0.15058275377676517,6.333333333333333,1.7308544741760445e-07,1.7308544741760445e-07,-0.04295852490879391,-0.1399953781713318,10.263157894736842,0,0,0,1.3194418794383248e-09,1.3194418794383248e-09,-0.04299206292345087,-0.1520466402541966,4,1.292044947733609e-09,1.292044947733609e-09,-0.04300373591076255,-0.15188447183287618
35585929500,3.1992962506608625e-07,3.1992962506608625e-07,-0.042928411321469837,-0.1296928157120167,9.25,9.887303992713913e-07,9.887303992713913e-07,-0.04279368344716054,-0.08277113844568706,11.885714285714286,0,0,0,1.8780596900198156e-08,1.8780596900198156e-08,-0.04298854538373681,-0.15082150141998335,4,1.8733798013992415e-08,1.8733798013992415e-08,-0.04300022327546909,-0.1506624251207417
